,DENTIST,DOCTOR,MEDICAL TECHNOLOGIST,MIDWIFE,NURSE,NUTRITIONIST/DIETICIAN,OCCUPATIONAL THERAPIST,PHARMACIST,PHYSICAL THERAPIST,Place of Practice,RADIOLOGY TECHNOLOGIST,Total,X-RAY TECHNOLOGIST,municipality,province
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MARIVELES,BATAAN
194,1.0,15.0,7.0,16.0,10.0,1.0,0.0,1.0,0.0,Within,0.0,51.0,0.0,ORANI,BATAAN
195,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,3.0,0.0,ORANI,BATAAN
196,1.0,5.0,3.0,15.0,10.0,0.0,0.0,1.0,0.0,Within,0.0,35.0,0.0,ORION,BATAAN
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ORION,BATAAN
198,1.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,16.0,0.0,SAMAL,BATAAN
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAMAL,BATAAN
200,13.0,154.0,70.0,154.0,262.0,9.0,0.0,16.0,1.0,Within,5.0,685.0,1.0,TOTAL,BATAAN
201,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,17.0,0.0,TOTAL,BATAAN
202,5.0,6.0,2.0,6.0,42.0,1.0,0.0,1.0,0.0,Within,0.0,63.0,0.0,BASCO,BATANES
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BASCO,BATANES
204,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,ITBAYAT,BATANES
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ITBAYAT,BATANES
206,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,5.0,0.0,IVANA,BATANES
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,IVANA,BATANES
208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,1.0,0.0,MAHATAO,BATANES
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MAHATAO,BATANES
210,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,7.0,0.0,SABTANG,BATANES
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SABTANG,BATANES
212,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,UYUGAN,BATANES
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,UYUGAN,BATANES
214,6.0,10.0,2.0,20.0,56.0,1.0,0.0,1.0,0.0,Within,0.0,96.0,0.0,TOTAL,BATANES
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TOTAL,BATANES
216,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Within,0.0,7.0,0.0,BALAYAN,BATANGAS
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BALAYAN,BATANGAS
218,2.0,543.0,35.0,46.0,434.0,8.0,0.0,17.0,17.0,Within,21.0,1127.0,4.0,BATANGAS CITY,BATANGAS
219,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,95.0,0.0,BATANGAS CITY,BATANGAS
220,0.0,37.0,7.0,20.0,73.0,1.0,0.0,6.0,0.0,Within,0.0,149.0,5.0,BAUAN,BATANGAS
221,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,14.0,0.0,BAUAN,BATANGAS
222,1.0,144.0,16.0,16.0,144.0,4.0,0.0,9.0,3.0,Within,9.0,349.0,3.0,LEMERY,BATANGAS
223,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,17.0,0.0,LEMERY,BATANGAS
224,0.0,15.0,1.0,3.0,7.0,1.0,0.0,2.0,0.0,Within,0.0,29.0,0.0,LIAN,BATANGAS
225,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,LIAN,BATANGAS
226,1.0,104.0,39.0,30.0,439.0,6.0,0.0,16.0,4.0,Within,16.0,662.0,7.0,LIPA CITY,BATANGAS
227,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,18.0,0.0,LIPA CITY,BATANGAS
228,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,MALVAR,BATANGAS
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MALVAR,BATANGAS
230,1.0,7.0,2.0,1.0,12.0,1.0,0.0,1.0,0.0,Within,0.0,25.0,0.0,NASUGBU,BATANGAS
231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,NASUGBU,BATANGAS
232,1.0,11.0,4.0,2.0,14.0,2.0,0.0,2.0,0.0,Within,0.0,36.0,0.0,ROSARIO,BATANGAS
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ROSARIO,BATANGAS
234,0.0,6.0,1.0,6.0,9.0,1.0,0.0,2.0,0.0,Within,1.0,26.0,0.0,SAN JUAN,BATANGAS
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN JUAN,BATANGAS
236,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,SAN NICOLAS,BATANGAS
237,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,SAN NICOLAS,BATANGAS
238,1.0,67.0,1.0,5.0,63.0,1.0,0.0,2.0,6.0,Within,8.0,154.0,0.0,SANTO TOMAS,BATANGAS
239,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,SANTO TOMAS,BATANGAS
240,0.0,17.0,6.0,2.0,50.0,1.0,0.0,2.0,1.0,Within,0.0,81.0,2.0,TAAL,BATANGAS
241,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,1.0,43.0,0.0,TAAL,BATANGAS
242,1.0,14.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,Within,0.0,25.0,0.0,TALISAY,BATANGAS
243,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,TALISAY,BATANGAS
244,1.0,105.0,17.0,7.0,83.0,4.0,1.0,6.0,4.0,Within,0.0,228.0,0.0,TANAUAN CITY,BATANGAS
245,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,49.0,0.0,TANAUAN CITY,BATANGAS
246,10.0,1076.0,136.0,143.0,1341.0,32.0,1.0,67.0,35.0,Within,55.0,2917.0,21.0,TOTAL,BATANGAS
247,0.0,254.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,1.0,257.0,0.0,TOTAL,BATANGAS
248,1.0,4.0,1.0,10.0,8.0,1.0,0.0,1.0,0.0,Within,0.0,26.0,0.0,ATOK,BENGUET
249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,ATOK,BENGUET
250,26.0,675.0,126.0,72.0,735.0,15.0,4.0,49.0,20.0,Within,19.0,1741.0,0.0,BAGUIO CITY,BENGUET
251,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,27.0,0.0,BAGUIO CITY,BENGUET
252,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,Within,0.0,11.0,0.0,BAKUN,BENGUET
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BAKUN,BENGUET
254,0.0,4.0,2.0,13.0,6.0,0.0,0.0,1.0,0.0,Within,0.0,26.0,0.0,BOKOD,BENGUET
255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,BOKOD,BENGUET
256,1.0,10.0,3.0,16.0,12.0,1.0,0.0,2.0,0.0,Within,0.0,45.0,0.0,BUGUIAS,BENGUET
257,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cross,0.0,4.0,0.0,BUGUIAS,BENGUET
258,2.0,3.0,2.0,20.0,8.0,1.0,0.0,1.0,0.0,Within,0.0,37.0,0.0,ITOGON,BENGUET
259,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,ITOGON,BENGUET
260,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,KABAYAN,BENGUET
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,KABAYAN,BENGUET
262,1.0,3.0,1.0,13.0,5.0,0.0,0.0,1.0,0.0,Within,0.0,24.0,0.0,KAPANGAN,BENGUET
263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,KAPANGAN,BENGUET
264,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,KIBUNGAN,BENGUET
265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,KIBUNGAN,BENGUET
266,3.0,65.0,15.0,11.0,110.0,3.0,0.0,9.0,0.0,Within,3.0,219.0,0.0,LA TRINIDAD,BENGUET
267,0.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,cross,0.0,14.0,0.0,LA TRINIDAD,BENGUET
268,1.0,6.0,2.0,16.0,10.0,1.0,0.0,1.0,0.0,Within,0.0,37.0,0.0,MANKAYAN,BENGUET
269,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,3.0,0.0,MANKAYAN,BENGUET
270,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,SABLAN,BENGUET
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SABLAN,BENGUET
272,1.0,4.0,2.0,1.0,8.0,1.0,0.0,1.0,0.0,Within,0.0,18.0,0.0,TUBA,BENGUET
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TUBA,BENGUET
274,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,7.0,0.0,TUBLAY,BENGUET
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TUBLAY,BENGUET
276,36.0,778.0,155.0,209.0,906.0,23.0,4.0,66.0,21.0,Within,22.0,2220.0,0.0,TOTAL,BENGUET
277,0.0,50.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,cross,0.0,54.0,0.0,TOTAL,BENGUET
278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,1.0,0.0,BALILIHAN,BOHOL
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BALILIHAN,BOHOL
280,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,2.0,0.0,CANDIJAY,BOHOL
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CANDIJAY,BOHOL
282,0.0,11.0,1.0,3.0,14.0,1.0,0.0,1.0,0.0,Within,0.0,31.0,0.0,CARMEN,BOHOL
283,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,3.0,0.0,CARMEN,BOHOL
284,0.0,10.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,14.0,0.0,CATIGBIAN,BOHOL
285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,CATIGBIAN,BOHOL
286,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,5.0,0.0,GARCIA HERNANDEZ,BOHOL
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,GARCIA HERNANDEZ,BOHOL
288,0.0,5.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,Within,0.0,9.0,0.0,GUINDULMAN,BOHOL
289,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,GUINDULMAN,BOHOL
290,0.0,7.0,1.0,10.0,12.0,1.0,0.0,1.0,0.0,Within,0.0,32.0,0.0,JAGNA,BOHOL
291,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,6.0,0.0,JAGNA,BOHOL
292,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,Within,0.0,18.0,0.0,JETAFE,BOHOL
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,JETAFE,BOHOL
294,0.0,1.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,Within,0.0,19.0,0.0,LOON,BOHOL
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LOON,BOHOL
296,1.0,3.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,Within,0.0,14.0,0.0,PRES. CARLOS P. GARCIA,BOHOL
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PRES. CARLOS P. GARCIA,BOHOL
298,0.0,2.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,Within,0.0,13.0,0.0,SAN MIGUEL,BOHOL
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN MIGUEL,BOHOL
300,2.0,95.0,12.0,25.0,86.0,4.0,0.0,5.0,0.0,Within,3.0,232.0,0.0,TAGBILARAN CITY,BOHOL
301,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,16.0,0.0,TAGBILARAN CITY,BOHOL
302,1.0,7.0,5.0,0.0,13.0,1.0,0.0,0.0,0.0,Within,0.0,27.0,0.0,TALIBON,BOHOL
303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,TALIBON,BOHOL
304,0.0,6.0,0.0,16.0,22.0,1.0,0.0,0.0,0.0,Within,0.0,45.0,0.0,TUBIGON,BOHOL
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TUBIGON,BOHOL
306,1.0,12.0,2.0,7.0,16.0,1.0,0.0,1.0,0.0,Within,0.0,40.0,0.0,UBAY,BOHOL
307,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,UBAY,BOHOL
308,0.0,18.0,2.0,1.0,12.0,2.0,0.0,2.0,1.0,Within,0.0,38.0,0.0,VALENCIA,BOHOL
309,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,3.0,0.0,VALENCIA,BOHOL
310,5.0,182.0,28.0,86.0,210.0,12.0,0.0,13.0,1.0,Within,3.0,540.0,0.0,TOTAL,BOHOL
311,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,37.0,0.0,TOTAL,BOHOL
312,1.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,13.0,0.0,BAUNGON,BUKIDNON
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BAUNGON,BUKIDNON
314,1.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,13.0,0.0,CABANGLASAN,BUKIDNON
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CABANGLASAN,BUKIDNON
316,1.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,DAMULOG,BUKIDNON
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DAMULOG,BUKIDNON
318,1.0,1.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,Within,0.0,17.0,0.0,DANGCAGAN,BUKIDNON
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DANGCAGAN,BUKIDNON
320,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,2.0,0.0,DON CARLOS,BUKIDNON
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DON CARLOS,BUKIDNON
322,1.0,1.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,21.0,0.0,IMPASUG-ONG,BUKIDNON
323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,IMPASUG-ONG,BUKIDNON
324,0.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,12.0,0.0,KADINGILAN,BUKIDNON
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,KADINGILAN,BUKIDNON
326,0.0,4.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,18.0,0.0,KIBAWE,BUKIDNON
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,KIBAWE,BUKIDNON
328,1.0,1.0,1.0,19.0,3.0,0.0,0.0,1.0,0.0,Within,0.0,26.0,0.0,KITAOTAO,BUKIDNON
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,KITAOTAO,BUKIDNON
330,1.0,2.0,2.0,11.0,4.0,0.0,0.0,3.0,0.0,Within,0.0,23.0,0.0,LANTAPAN,BUKIDNON
331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,LANTAPAN,BUKIDNON
332,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,3.0,0.0,LIBONA,BUKIDNON
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LIBONA,BUKIDNON
334,6.0,88.0,19.0,54.0,179.0,5.0,0.0,5.0,0.0,Within,4.0,361.0,1.0,MALAYBALAY CITY,BUKIDNON
335,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,1.0,5.0,0.0,MALAYBALAY CITY,BUKIDNON
336,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,12.0,0.0,MALITBOG,BUKIDNON
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MALITBOG,BUKIDNON
338,3.0,20.0,1.0,26.0,31.0,1.0,0.0,2.0,2.0,Within,1.0,87.0,0.0,MANOLO FORTICH,BUKIDNON
339,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,27.0,0.0,MANOLO FORTICH,BUKIDNON
340,2.0,52.0,9.0,43.0,84.0,1.0,0.0,12.0,0.0,Within,5.0,208.0,0.0,MARAMAG,BUKIDNON
341,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,4.0,0.0,MARAMAG,BUKIDNON
342,1.0,2.0,2.0,24.0,11.0,0.0,0.0,1.0,0.0,Within,0.0,41.0,0.0,PANGANTUCAN,BUKIDNON
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PANGANTUCAN,BUKIDNON
344,1.0,1.0,1.0,35.0,5.0,0.0,0.0,2.0,0.0,Within,0.0,45.0,0.0,QUEZON,BUKIDNON
345,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,QUEZON,BUKIDNON
346,1.0,1.0,1.0,22.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,27.0,0.0,SAN FERNANDO,BUKIDNON
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN FERNANDO,BUKIDNON
348,0.0,1.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,Within,0.0,17.0,0.0,SUMILAO,BUKIDNON
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SUMILAO,BUKIDNON
350,1.0,5.0,2.0,16.0,11.0,0.0,0.0,1.0,0.0,Within,2.0,38.0,0.0,TALAKAG,BUKIDNON
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TALAKAG,BUKIDNON
352,12.0,40.0,10.0,60.0,113.0,3.0,0.0,24.0,4.0,Within,1.0,267.0,0.0,VALENCIA CITY,BUKIDNON
353,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,VALENCIA CITY,BUKIDNON
354,35.0,227.0,60.0,394.0,464.0,10.0,0.0,52.0,6.0,Within,13.0,1262.0,1.0,TOTAL,BUKIDNON
355,1.0,40.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,cross,1.0,45.0,0.0,TOTAL,BUKIDNON
356,1.0,2.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,22.0,0.0,ANGAT,BULACAN
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ANGAT,BULACAN
358,1.0,14.0,4.0,17.0,11.0,2.0,0.0,1.0,0.0,Within,0.0,50.0,0.0,BALAGTAS,BULACAN
359,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,BALAGTAS,BULACAN
360,1.0,60.0,13.0,34.0,52.0,3.0,0.0,4.0,1.0,Within,0.0,168.0,0.0,BALIUAG,BULACAN
361,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,cross,0.0,7.0,0.0,BALIUAG,BULACAN
362,2.0,20.0,3.0,23.0,17.0,1.0,0.0,1.0,1.0,Within,0.0,69.0,1.0,BOCAUE,BULACAN
363,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,34.0,0.0,BOCAUE,BULACAN
364,3.0,56.0,8.0,21.0,41.0,3.0,0.0,7.0,0.0,Within,3.0,142.0,0.0,BULACAN,BULACAN
365,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,28.0,0.0,BULACAN,BULACAN
366,1.0,21.0,7.0,5.0,13.0,1.0,0.0,2.0,0.0,Within,0.0,50.0,0.0,BUSTOS,BULACAN
367,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,13.0,0.0,BUSTOS,BULACAN
368,1.0,30.0,11.0,26.0,15.0,2.0,0.0,1.0,0.0,Within,0.0,86.0,0.0,CALUMPIT,BULACAN
369,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,4.0,0.0,CALUMPIT,BULACAN
370,0.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,DONA REMEDIOS TRINIDAD,BULACAN
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DONA REMEDIOS TRINIDAD,BULACAN
372,1.0,45.0,13.0,13.0,33.0,0.0,0.0,2.0,0.0,Within,0.0,107.0,0.0,GUIGUINTO,BULACAN
373,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,7.0,0.0,GUIGUINTO,BULACAN
374,1.0,23.0,5.0,28.0,20.0,1.0,0.0,2.0,1.0,Within,0.0,81.0,0.0,HAGONOY,BULACAN
375,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,HAGONOY,BULACAN
376,11.0,98.0,26.0,43.0,175.0,9.0,0.0,11.0,2.0,Within,7.0,382.0,0.0,MALOLOS CITY,BULACAN
377,0.0,24.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,cross,0.0,30.0,0.0,MALOLOS CITY,BULACAN
378,2.0,2.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,17.0,0.0,MARILAO,BULACAN
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MARILAO,BULACAN
380,7.0,172.0,30.0,54.0,143.0,3.0,0.0,7.0,2.0,Within,19.0,439.0,2.0,MEYCAUAYAN CITY,BULACAN
381,0.0,46.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,49.0,0.0,MEYCAUAYAN CITY,BULACAN
382,2.0,8.0,7.0,25.0,18.0,1.0,0.0,1.0,0.0,Within,0.0,62.0,0.0,NORZAGARAY,BULACAN
383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,NORZAGARAY,BULACAN
384,1.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,16.0,0.0,OBANDO,BULACAN
385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,OBANDO,BULACAN
386,1.0,3.0,2.0,21.0,5.0,0.0,0.0,1.0,2.0,Within,0.0,35.0,0.0,PAOMBONG,BULACAN
387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,PAOMBONG,BULACAN
388,3.0,56.0,10.0,32.0,53.0,2.0,0.0,5.0,0.0,Within,0.0,161.0,0.0,PLARIDEL,BULACAN
389,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,13.0,0.0,PLARIDEL,BULACAN
390,1.0,35.0,13.0,6.0,58.0,2.0,0.0,3.0,1.0,Within,0.0,119.0,0.0,PULILAN,BULACAN
391,0.0,19.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,24.0,0.0,PULILAN,BULACAN
392,1.0,2.0,1.0,15.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,24.0,0.0,SAN ILDEFONSO,BULACAN
393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN ILDEFONSO,BULACAN
394,6.0,29.0,17.0,38.0,30.0,1.0,0.0,1.0,0.0,Within,0.0,122.0,0.0,SAN JOSE DEL MONTE CITY,BULACAN
395,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,8.0,0.0,SAN JOSE DEL MONTE CITY,BULACAN
396,1.0,16.0,5.0,24.0,15.0,0.0,0.0,1.0,0.0,Within,0.0,62.0,0.0,SAN MIGUEL,BULACAN
397,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,cross,0.0,4.0,0.0,SAN MIGUEL,BULACAN
